boxcox_area_harv,boxcox_production,boxcox_yield,boxcox_gross_index,boxcox_gross_capita,boxcox_rural_pop,boxcox_total_pop,boxcox_gross_Country area,boxcox_Cropland,boxcox_AFF
1.3615702572485069,1.29007262096628,-0.22731788710470177,0.43146510625692525,0.2166721016663883,0.541571615211476,0.715993122224593,1.13631419779083,0.589279323484543,0.6081408217828572
-1.6374476603095018,-1.6999971793693918,-1.0295492434227083,-1.7738150040968823,-1.6878975734027748,-1.4215018291864447,-1.7862539862107358,-1.689724900209011,-1.6711765924191024,-1.7090793320311908
0.05149797638708331,0.026301918398634615,-0.1552127199176964,0.10789215764119835,0.19851778595681863,0.02615540261222513,0.8829327714063013,1.5811948501910442,1.5755781462457592,0.645473841201168
-1.456568632337163,-1.259835492727049,1.2839400355408779,-0.004188554158542433,0.09307635384624358,-1.4664430601748286,-1.2380580018608183,-0.7524209301659905,-1.4760878877141352,-0.5120835556662918
-1.5195045238595277,-1.3629213643968543,0.9388762113696103,0.07276284005509807,0.24063190302267973,-1.1190975852969323,-1.378908568747541,-1.6948642817485873,-1.56890290792802,-0.5191790984168742
-1.4085538830523234,-1.2879653857659918,0.5848022892915956,-0.07782173813446204,-0.13399227742382802,-1.0960900134819975,-1.2531526454428796,-0.5838038710006043,-0.8526865596448451,-1.3055450632227177
0.9584718234875107,1.036001343520845,0.3743521311323411,0.5139358086440959,0.3690968440651303,0.2714251308816163,0.23730177218896928,0.020821229514232573,0.39166290837883755,0.5161203318844312
0.1797721194654394,0.03632652938167736,-0.6895746158272338,-0.25896787901624924,-0.262005098189142,0.004232043316614235,0.21686723322824722,1.069632491227665,0.5489303615533233,0.10093261583724084
1.4526388326449158,1.5503989481405227,0.4360274178464262,-0.6881809617665681,-0.6161079209446902,1.0379773609649796,1.73184826512171,2.2705283992155376,1.9620976869886226,1.9182850628227006
-0.7175969999020713,-0.6145637474112581,0.5155451729608894,-0.8533435434452556,-1.014683610712875,0.6825189104328485,0.49752421147920406,0.3950961548753063,0.667568586942476,0.23175900167935468
0.9314510033703105,0.8140123681500941,-0.4446266519267248,-0.060490829771558084,-0.18068150420785337,0.507123042994898,0.22081436069783308,-0.517093725890285,0.05330915447302752,-0.6099896504049845
-1.0444039206934352,-1.0378733461744072,-0.21110078968021725,-2.4750174021387785,-2.433621056378496,-1.1335296551828737,-1.0988069941435323,-1.1292722168612717,-1.0910849398934626,-0.9211534614971482
0.9167594810193634,1.221427482732814,1.4806833706882256,0.005286166848342042,0.04380101054279377,0.619272464675025,0.3711965644715405,0.21227430172496833,0.49331036649690074,0.23247931471659875
1.0189395242182793,1.0572674794707324,0.20157625693257228,0.1907561315672559,0.04442524958769491,0.5480429215543324,0.6011027058641083,0.6504655684556653,0.7812328091046127,0.5090139117344745
0.83907424957152,0.4394409296965775,-1.475516423201255,0.2527233904935718,0.23089057647208244,-0.08539456731672468,-0.16371521939993633,0.7815869039578368,0.1336188615081314,-0.5760787969145228
0.23755651809312966,0.14654005360055902,-0.44059690311126193,0.31346509966947034,0.15769481127592014,0.6019159984804993,0.36875491941763205,1.1519883734888696,0.5913636230542506,-0.2080783067368924
0.9417088201571047,1.06710842747547,0.5929521593797051,0.10428629960086486,0.23650257617783302,2.910791540989687,2.8902637088618723,2.3468597557272246,2.4597989397670017,2.0881069051908208
0.5401428795622526,0.5296216540967748,-0.03208700057436335,-2.161181878791386,-2.1728099532101437,0.4762907344061507,0.9428336701476348,1.089855956787771,0.9029043939692295,1.027155894704546
-0.10313467208465116,-0.27505455195603024,-0.8971311534408001,0.08228197208613945,0.03567552319519604,-0.7156390249458771,-0.972518812048183,-1.3402796361891471,-0.8680996454708367,-1.2856564271186743
-0.18077805972519684,-0.16410549619915749,0.03421732475627264,-1.2461873794321165,-1.2002842232518938,-0.5197404111263685,-0.1747343493037375,-0.29646613568991936,-0.3318196803313176,0.5238269666706921
0.6990571975529227,0.49431865267296654,-0.8239037220744556,0.7718004467597845,1.0060043460530042,-0.1142711928661869,0.19779990541172487,0.003061974943364921,0.4126439046335398,1.7505905952885972
2.0352370913774824,1.8879235353536732,-0.4437968128697564,0.38495824357971065,0.1880580347523244,1.3336686232847477,1.2538188457151387,1.4834307132951134,1.1400625481794993,0.019698209623366974
-1.158018551812537,-1.1860582591551663,-0.4868598671991748,0.052506371008566054,0.17426244514702724,-1.7957875499297087,-1.8755009459801626,-1.5668298227445379,-1.3177479844241757,-1.5137530657766154
0.10134211067459574,-0.005536930821759803,-0.5416460096607804,0.12475547657324296,0.18266634103143636,-0.23274886039979364,0.1791208399096819,-0.31469758590633057,-0.03991977919165262,0.8335765192023765
-0.05490268623965616,-0.2584537871351187,-1.0233727358400149,-0.7896862434799073,-0.8269209439349797,0.2718312725052649,0.40433435359378406,0.36489652899116637,0.24303188998491176,0.3610332937818864
-0.664613324598612,-0.5610176161247178,0.5222767149728625,-1.393055485968538,-1.2625874922942424,-0.28728796456293065,-0.07819188487063101,-0.6138486979137532,-0.17169588816830952,-0.05125416097077216
0.11072299049019967,-0.24404584241703975,-1.5751515947961818,0.04346025194383166,-0.1910333179708287,-0.8951333827648843,-0.6938758495270253,-0.514327020566641,-0.7202445183319275,-0.6691077756447306
-0.46349075656854266,-0.23594557927399992,1.3743415446874423,0.1614767453899863,0.3514416475454342,-0.871327652370398,-0.9118135931983762,-0.6615779390041069,-0.8106099096543838,-0.48075920372202496
-0.4714333163224153,-0.6995585953562714,-1.298752688596526,-0.008792958632383323,-0.14321290456661603,-0.5834041249764153,-0.4885404869400717,-0.818648158040687,-0.4247676651874611,-1.742289484756318
1.4032222424840994,1.6479415970320566,1.0742885282491188,0.7051532211117372,0.6586656942020949,0.6378407437663489,0.7027380356906585,0.3327795246774488,0.5898238362010855,0.26501123398853665
-0.4605277298014602,-0.9935995629043197,-2.5003875505953403,-1.0876499089069893,-1.1183004655377855,0.4281901006873499,0.3975809235965094,-0.0006264004611605766,0.16918733620772214,0.3404183203667973
0.8834834183764533,0.774337606045368,-0.4179809992551579,1.0165022526834997,0.9455256213567879,0.4265818264766979,0.2597228197824871,0.3462264507520538,0.4421084165950653,-0.0053644519047332945
-0.35302868624625744,-0.33159748086435886,0.03813069893649669,0.36054538642208306,0.2705688955799736,-0.48052330602433524,-0.5927279760028639,-0.42411027397096646,-0.34840175993201034,-0.9681055107971722
-0.6759512017248904,-0.3034819795001271,2.622154919280476,-0.11129236397427837,-0.09215668513230918,-0.7325055848112744,-0.9685662752904922,0.286912018388672,-0.41294020408979437,0.026012979675368118
0.6708258219744618,0.37152218520788094,-1.182278827922204,-0.06606122773412114,-0.045378136526606244,0.16746776298320928,0.1911659369345434,-0.5181046358119509,-0.003079582084519229,-0.4528497677890003
-0.46010700382904496,-0.510808861023528,-0.39228643425247045,0.07528549369278782,0.06030500460685488,0.07723100156520907,0.1370298909923106,0.012645744321400363,0.06536244505722374,0.3169176483899369
1.2522903936028307,1.5213073109920177,1.2182708080246532,-0.8162655463418317,-0.7707542683189896,1.8748459631032872,1.871158285862014,1.3701068169562327,1.8286335816589023,2.017163413231975
-0.68257479724406,-0.5063912845032145,1.0368066398618407,0.9131515139252727,1.1290160880044804,-0.4187292418354934,-0.4385245116924295,-0.8274933917913417,-0.6731812351722383,0.0054746278946527956
0.3921263578489156,0.46728402679593634,0.37473811159493486,0.49419620322277036,0.44161686178802023,1.2039355576331885,0.9507512107904531,0.7468420478276233,0.6820648621040849,0.953723109133751
0.44839340147679224,0.804791373502156,1.9320488132643092,0.2674954822210196,0.2906743533604668,0.13058100468289718,-0.014258484005311187,0.32955216052187225,0.02022355288514292,-0.7377838710644965
0.43725360240580663,0.3497590404556512,-0.3904602595700803,-0.17205656048819526,-0.21688367338469564,-0.15262590820193034,-0.1836800523333868,0.008557706746190776,-0.25915602112109015,-1.5503961199080383
1.0114156567894663,0.8799271557449979,-0.48870952317421157,0.17642247672686015,0.061547366590876985,0.7664987879618071,0.6341831335689903,0.7526403844701648,0.41750549105049445,0.11715537972032809
0.8609641997577002,1.1203601329703023,1.2598561124144179,0.3648826237387911,0.24269471572663132,0.7531854406458901,0.4457186337188558,0.033912379880904106,0.4421084165950653,0.49495115266060713
-0.518483886033939,-0.3892171503480403,0.6979796793598112,-0.9992184288020415,-0.9937539584108039,0.371528758261425,0.7230424664595327,0.4796568299385852,0.8145140683292095,1.386853129668302
-1.8353344269487646,-2.0528506911766797,-2.242102202562278,-0.09081089846724892,-0.3495401074950901,-1.0104295745986496,-1.1518388876125059,-1.7736921484392154,-1.6548085237750378,-1.3705323937676608
-0.28771409081003,-0.25675464643564044,0.10159643922980377,-0.02757006825653502,-0.18835885187201845,0.5617229768972885,0.4883490187186156,1.1335358193847276,0.6994581067404801,0.6866791937230265
-1.3660642047670533,-1.2905986795408475,0.20907624861761512,0.30333777080672175,0.49763413810823454,-0.6299264810568846,-0.7696618489422462,-1.3161172426495114,-0.9825961544058943,0.022898233769049946
-0.5579768117374118,-0.5006424138325333,0.22803323697944658,0.8260845098515355,0.9341764770149301,0.9956995067269886,1.4350424876026313,1.3837310835578254,1.3342833082842698,1.7286632763444667
-0.7781096365983287,-0.7600774755058183,-0.06030519073898202,-0.01138598979849167,0.12401322892524348,-1.405914113664222,-1.7187051725885114,-1.5831325912790297,-1.365490551354993,-1.5204534744634264
1.2838894638517937,1.139850605213851,-0.5016722739104846,1.3653404395523143,1.2495004426656442,0.8569924057009183,0.6823994483802949,0.9060053623626851,0.6521921218475958,-0.16006525294499813
0.20827522607336693,0.2296127443182605,0.09658919584057171,-0.4145202808183473,-0.3306648063932286,1.1998086123754539,0.9718413318712128,0.8224095355200649,1.0249148548172808,0.9899532641028145
-1.0331394681279245,-1.2617660910289465,-1.6079039810903568,0.17452433401430234,0.34028975295144,-1.4085686114245628,-1.37194226288727,-0.655927468848124,-1.5253387397933265,-0.42164528943714763
0.1126262303575235,0.056293430358222644,-0.2994576926540548,0.22803309152235157,0.2576867023511941,-0.11616607656958765,-0.050854057068139905,0.0734295903520512,0.1130373088096088,-0.33974736978253606
0.028328648360406404,0.3114692772138813,1.6209907813478486,3.5749640304000287,3.553182515452737,0.8413018955701779,0.5534582384376433,1.1448956855914683,1.2144052844805553,0.35769183399929744
2.339474757187959,2.0388589115808653,-0.8730116046954203,-0.017156175955907,-0.12479662412194599,1.7586491689644799,1.7084685266783568,0.9797375102714347,1.6994153755664108,1.135985730119869
-0.7390729080405901,-0.6234342534463003,0.6017257449431899,0.29865234515260375,0.2915458583348236,-0.39670842399725725,-0.25754461856856076,-0.14779725630378746,-0.2733285049682874,0.6382091453063278
-0.013608204841194078,-0.04217661829015812,-0.18207283143902273,0.07164099267820054,-0.019523546979471944,0.3623717399635013,0.1168338941152394,0.6376440613860969,-0.12250844235601653,-0.07628499747304536
0.7725166585315799,0.9323915963802069,0.7738304674590932,0.22803309152235157,0.259446195372799,-0.10915758605153415,-0.06022217266818031,0.5764998689970928,0.552541829811302,0.04035690561197846
0.5712234544487923,0.6006763053392017,0.1549481386006134,0.17831944518271198,0.17576464618976528,0.3469299932718857,0.723366430655546,1.1524941530787158,0.6297797764298161,0.8012856853710638
0.830833655833621,0.8444136458280901,0.09130078237765218,-0.03569439221804278,-0.05211330410102793,1.4377038168448004,1.3659711435993094,0.4357557659541192,0.9650848507016191,1.479941532957058
0.7853713892408422,0.5753402752746568,-0.8257928020431456,0.7340210522937637,0.6612791994851109,0.533555946700624,0.25813185641360986,-0.5363622402728624,0.012170691337334642,0.12594036746129456
-0.8603517960130074,-1.1699669387291853,-1.8858490166607431,0.11592072558953453,0.2585665608635774,-1.2199706189763655,-1.5472453977239322,-1.6115148898445273,-1.5284210650467471,-1.0031308072532423
-1.5515139504311897,-1.3280276303240222,1.5895708543216107,-0.5081005175371094,-0.2963326263674169,-1.545948844013263,-1.740030353637464,-1.7165492268915226,-1.6711765924191024,-1.5016624518098
-1.4460262775392123,-1.3772797473239806,0.11536893648014164,0.08647219375595419,0.15890242385285497,-1.1844915681607255,-1.4838556449337312,-1.2270419800538828,-1.153786185991271,-1.1915243275145444
-1.0527941170163617,-1.1677728299042944,-0.9911897973013487,-0.006202127092527305,-0.012217695800979747,-1.5238861164430442,-1.479148003263586,-1.5074866447839002,-1.153786185991271,-1.6717832020984402
0.5393158036530532,0.5308623083236409,-0.022672031013846364,2.35027687092106,2.378340315475105,0.441070836743675,0.36492560615480596,0.2481689354544089,0.37523089850775787,0.4441715321492541
-1.5697031327450655,-1.4954563059566377,0.1018650516362102,0.09260749330988621,0.13406119782552683,-1.6180344345975668,-1.7419072484106024,-1.6797510879676603,-1.903073539868285,-1.9290712325540378
0.41886580972609094,0.48054520723206656,0.3072547046497998,-3.6182655993371213,-3.659168202458536,0.1293579499737858,0.03674701099724316,-0.16377585888436413,0.10335630166464113,-1.14378621515338
-2.3707874595015537,-2.409884568126907,-1.2532447003497682,-1.1652298859083507,-1.118742874970104,-2.5650347095175343,-0.10948872410259318,-1.5745301611275109,-2.0533645543154653,0.27449078550966094
-1.112888070491345,-0.9987308833999293,0.5637468299262672,0.00012178051176182034,-0.10061296708976124,-0.8003469004644941,-1.0363276126053076,-0.5038160707003912,-0.8869989513146909,-0.7121089081072843
-0.14092152302941027,-0.17334444165813245,-0.22350469191923353,0.12365252537517284,-0.12381285072365658,0.42689603540613436,0.3643314289382,0.793067480057109,-0.07613001917359842,-1.7168229608173218
0.06594690757511608,0.13033951703182686,0.31416157258295646,-0.3343042629077756,-0.20242342515590842,0.7773145827273875,0.513796822598713,-0.20140581565710605,0.23267624011617116,1.1108133525125217
-1.030794216742695,-0.7961268271659612,1.567679035235594,0.4051555103093568,0.48419486507364806,-1.1248377186116594,-1.0831112383437693,0.16948333994807543,-1.0301632564823124,-0.08998021143736257
1.5112640021794768,1.7817022441440893,1.167770183119722,-0.0039010092101412932,0.14074355623253007,1.1472395175464252,1.1288349491143548,0.6870778693874553,1.3338024885257256,2.0640487991646768
-0.9124055225874581,-0.810493683182644,0.492537990410941,0.0006960325397126916,0.22260358970538677,-1.39824426126329,-1.7399386201000797,-1.5668298227445379,-1.241011022232962,-1.3157516418186295
-0.9967971747203627,-1.1770844238684894,-1.3300548843137416,-2.1089125995076703,-2.0636325222995335,-0.6904116309179609,-0.7029489769129954,-1.0596502869561306,-1.1294985797505894,-0.0009729988116578416
1.3304865179278444,0.8482367629611065,-1.5848378900249973,-0.0967334049460333,-0.31432204458210833,1.1537132499999578,0.8616506056967767,0.33836374772289923,0.8615847859222486,0.39543624616534845
1.3797269824043223,1.2541691477450267,-0.424576003467606,1.234361955153891,1.0863948028704822,1.2333386041106251,1.0357668458215061,0.992679286221125,1.1323925033932294,0.5028960089107373
1.1342556479850714,1.3367573898807976,0.9282237702829411,-0.11725484140331649,-0.04730111237420542,1.4827307013455007,1.2882391366784385,0.48114210356848874,0.9924165332369633,1.1165624757980523
0.6388041597002085,0.9949869010951287,1.856413103611502,3.2196525961385856,3.2882700062792845,0.5127570348366944,0.4328461077587809,0.8756097538867603,0.4464148583574678,0.7779321897598399
